-7.17536    0.0381489    0.592135    0.0356704    -6.58322    0.00281766    0.394757    0.0237803    6.33108    0.181949    
-7.17908    0.0374368    0.595903    0.0350342    -6.58318    0.00275172    0.397269    0.0233562    6.31221    0.178667    
-7.18261    0.0367462    0.599473    0.0344144    -6.58314    0.00268871    0.399649    0.0229429    6.2943    0.175475    
-7.18584    0.0360649    0.602703    0.0337956    -6.58313    0.00262829    0.401802    0.0225304    6.27798    0.172306    
-7.18863    0.0353827    0.605497    0.0331707    -6.58313    0.00257052    0.403665    0.0221138    6.2638    0.169114    
-7.19095    0.034699    0.607801    0.0325389    -6.58315    0.00251526    0.405201    0.0216926    6.25202    0.165896    
-7.19276    0.0340167    0.609603    0.0319047    -6.58316    0.00246232    0.406402    0.0212698    6.24273    0.162669    
-7.19408    0.0333413    0.610923    0.0312747    -6.58315    0.00241155    0.407282    0.0208498    6.23588    0.159462    
-7.19493    0.0326789    0.611808    0.0306556    -6.58313    0.00236298    0.407872    0.0204371    6.23126    0.156308    
-7.19539    0.0320349    0.612318    0.0300528    -6.58307    0.00231691    0.408212    0.0200352    6.22861    0.153235    
-7.19552    0.0314131    0.612516    0.0294699    -6.583    0.00227282    0.408344    0.0196466    6.22755    0.150263    
-7.19537    0.0308151    0.612465    0.0289085    -6.5829    0.00223188    0.40831    0.0192724    6.22784    0.147401    
-7.19504    0.0302408    0.612222    0.0283692    -6.58282    0.00219172    0.408148    0.0189128    6.22906    0.144651    
-7.19461    0.0296891    0.611837    0.0278513    -6.58277    0.00215208    0.407891    0.0185675    6.2309    0.142008    
-7.19407    0.0291591    0.611353    0.0273537    -6.58272    0.00211397    0.407568    0.0182358    6.23321    0.139469    
-7.19348    0.028649    0.610811    0.026875    -6.58267    0.00207707    0.407208    0.0179167    6.23574    0.137023    
-7.19288    0.0281571    0.610253    0.0264135    -6.58263    0.00204143    0.406835    0.017609    6.2383    0.134664    
-7.19228    0.0276823    0.609717    0.0259674    -6.58256    0.00200758    0.406478    0.0173116    6.24073    0.132385    
-7.19175    0.0272221    0.609243    0.0255354    -6.58251    0.00197454    0.406162    0.0170236    6.24276    0.130175    
-7.19131    0.0267758    0.60887    0.0251161    -6.58244    0.00194324    0.405913    0.016744    6.2443    0.128033    
-7.19099    0.0263423    0.608628    0.0247088    -6.58236    0.00191313    0.405752    0.0164725    6.24518    0.125954    
-7.19084    0.0259213    0.608541    0.0243136    -6.5823    0.0018836    0.405694    0.0162091    6.24526    0.123939    
-7.19085    0.025513    0.608619    0.0239308    -6.58223    0.00185506    0.405746    0.0159539    6.24456    0.121989    
-7.19103    0.0251181    0.608858    0.023561    -6.58217    0.00182737    0.405905    0.0157073    6.24309    0.120106    
-7.19137    0.0247369    0.609243    0.0232044    -6.58212    0.00180002    0.406162    0.0154696    6.24092    0.118292    
-7.19184    0.0243695    0.609746    0.022861    -6.5821    0.00177319    0.406497    0.0152407    6.23818    0.116546    
-7.19241    0.0240152    0.610336    0.0225301    -6.58207    0.00174704    0.406891    0.01502    6.23505    0.114862    
-7.19305    0.0236732    0.61098    0.0222105    -6.58207    0.00172155    0.40732    0.014807    6.23168    0.113235    
-7.19372    0.0233422    0.611647    0.021901    -6.58207    0.00169678    0.407765    0.0146007    6.22822    0.111659    
-7.1944    0.0230212    0.612309    0.0216005    -6.58209    0.00167285    0.408206    0.0144003    6.22478    0.110129    
-7.19505    0.0227086    0.612943    0.0213078    -6.58211    0.00164955    0.408629    0.0142052    6.22151    0.108638    
-7.19568    0.0224042    0.613532    0.0210222    -6.58215    0.00162726    0.409022    0.0140148    6.21843    0.107184    
-7.19624    0.0221063    0.614062    0.0207429    -6.58217    0.00160531    0.409375    0.0138286    6.21569    0.105761    
-7.19671    0.0218146    0.614522    0.0204696    -6.58219    0.00158381    0.409681    0.0136464    6.21332    0.104368    
-7.1971    0.0215292    0.614905    0.0202021    -6.58219    0.00156285    0.409936    0.0134681    6.21132    0.103005    
-7.19743    0.0212503    0.615209    0.0199403    -6.58222    0.00154261    0.410139    0.0132936    6.20966    0.101672    
-7.19767    0.0209776    0.615434    0.0196843    -6.58224    0.00152284    0.410289    0.0131229    6.20836    0.100368    
-7.19784    0.020711    0.615586    0.0194342    -6.58225    0.00150352    0.410391    0.0129561    6.20739    0.0990946    
-7.19794    0.0204507    0.615672    0.0191899    -6.58227    0.00148469    0.410448    0.0127933    6.20671    0.0978504    
-7.19797    0.0201967    0.615702    0.0189515    -6.58227    0.00146625    0.410468    0.0126343    6.20629    0.0966357    
-7.19796    0.0199489    0.615691    0.018719    -6.58227    0.00144826    0.410461    0.0124793    6.20605    0.0954503    
-7.19791    0.0197071    0.615652    0.0184921    -6.58225    0.00143076    0.410435    0.0123281    6.20591    0.0942934    
-7.19784    0.0194712    0.615602    0.0182707    -6.58224    0.00141369    0.410402    0.0121805    6.2058    0.0931641    
-7.19779    0.0192409    0.615557    0.0180545    -6.58223    0.00139698    0.410371    0.0120364    6.20563    0.0920617    
-7.19775    0.0190158    0.615531    0.0178434    -6.58222    0.00138068    0.410354    0.0118956    6.20536    0.0909853    
-7.19774    0.018796    0.615536    0.0176371    -6.58221    0.00136479    0.410357    0.0117581    6.20494    0.0899344    
-7.19776    0.0185812    0.615573    0.0174356    -6.58219    0.00134933    0.410382    0.0116237    6.20439    0.0889083    
-7.1978    0.0183713    0.615636    0.0172387    -6.58216    0.00133441    0.410424    0.0114924    6.20376    0.0879059    
-7.19784    0.018166    0.615708    0.0170462    -6.58213    0.00131975    0.410472    0.0113641    6.20312    0.086926    
-7.19787    0.0179653    0.615761    0.0168579    -6.58211    0.00130532    0.410507    0.0112386    6.20259    0.0859672    
-7.19785    0.017769    0.615763    0.0166737    -6.58208    0.00129138    0.410509    0.0111158    6.20236    0.0850279    
-7.19773    0.0175773    0.615682    0.0164936    -6.58205    0.00127787    0.410455    0.0109957    6.20257    0.0841089    
-7.19751    0.0173908    0.615491    0.0163183    -6.58201    0.00126472    0.410327    0.0108789    6.20334    0.0832129    
-7.19715    0.0172104    0.615173    0.0161488    -6.58198    0.00125194    0.410116    0.0107658    6.20475    0.0823444    
-7.19668    0.0170366    0.614727    0.0159859    -6.58195    0.00123901    0.409818    0.0106573    6.20676    0.0815068    
-7.1961    0.01687    0.614164    0.0158302    -6.58194    0.00122627    0.409443    0.0105535    6.20932    0.0807028    
-7.19542    0.0167109    0.613511    0.0156815    -6.58191    0.00121404    0.409007    0.0104543    6.21236    0.0799328    
-7.19467    0.0165581    0.612801    0.0155385    -6.58187    0.00120228    0.408534    0.010359    6.21569    0.0791915    
-7.19391    0.0164095    0.612073    0.0153996    -6.58184    0.00119072    0.408048    0.0102664    6.21912    0.0784707    
